#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,C4,SAMN10845505,PRJNA515431,GCA_013620725.1,Contig,4.09438,43.7,,SDXU01,77,3958,2020-07-24T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/620/725/GCA_013620725.1_ASM1362072v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/620/725/GCF_013620725.1_ASM1362072v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,179-F 1A1 HS,SAMN19102934,PRJNA728748,GCA_019037645.1,Contig,4.09436,43.7,,JAHHYJ01,11,4003,2021-06-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/037/645/GCA_019037645.1_ASM1903764v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/037/645/GCF_019037645.1_ASM1903764v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,ATC-3,SAMN26514128,PRJNA813638,GCA_022570515.1,Complete,4.09434,43.8,chromosome:NZ_CP093067.1/CP093067.1,,1,3986,2022-03-15T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/570/515/GCA_022570515.1_ASM2257051v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/570/515/GCF_022570515.1_ASM2257051v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SR1,SAMN07187745,PRJNA388844,GCA_002205435.1, Chromosome,4.0937,44.2,chromosome:NZ_CP021985.1/CP021985.1,,1,3935,2017-06-22T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/205/435/GCF_002205435.1_ASM220543v1
Bacillus subtilis BSn5,Bacteria;Terrabacteria group;Firmicutes,BSn5,SAMN02603875,PRJNA61191,GCA_000186745.1,Complete,4.0936,43.8,chromosome:NC_014976.1/CP002468.1,,1,4012,2011-01-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/186/745/GCA_000186745.1_ASM18674v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/186/745/GCF_000186745.1_ASM18674v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,Ia1a,SAMEA4382852,PRJEB15106,GCA_900095345.1,Contig,4.09229,43.8,,FMSN01,15,3971,2016-10-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/095/345/GCA_900095345.1_ASM90009534v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/095/345/GCF_900095345.1_ASM90009534v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,MH1,SAMN08731004,PRJNA438863,GCA_003014945.1,Contig,4.09139,43.5,,PYBK01,60,4148,2018-03-25T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/014/945/GCF_003014945.1_ASM301494v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS6121,SAMEA8103436,PRJEB43128,GCA_905315035.1,Contig,4.09098,43.7,,CAJNQF01,42,4124,2021-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/315/035/GCA_905315035.1_NRS6121,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/315/035/GCF_905315035.1_NRS6121
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS 231,SAMN09475310,PRJNA477598,GCA_005153965.1, Chromosome,4.09096,43.9176,chromosome:NZ_CP039755.1/CP039755.1; plasmid unnamed:NZ_CP039756.1/CP039756.1,,2,3887,2019-05-06T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/153/965/GCF_005153965.1_ASM515396v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,TO-A JPC,SAMN03744308,PRJNA285352,GCA_001037985.1,Complete,4.09071,43.8,chromosome:NZ_CP011882.1/CP011882.1,,1,4065,2015-06-23T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/037/985/GCF_001037985.1_ASM103798v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,EA-CB0575,SAMN09761081,PRJNA484196,GCA_011800745.1,Scaffold,4.09064,43.7,,QRFZ01,16,4037,2020-03-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/800/745/GCA_011800745.1_ASM1180074v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/800/745/GCF_011800745.1_ASM1180074v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,BGSC b98af,SAMN29939552,PRJNA607328,GCA_024508175.1,Complete,4.09055,43.8,chromosome:NZ_CP101931.1/CP101931.1,,1,3962,2022-08-03T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/508/175/GCF_024508175.1_ASM2450817v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,BGSC 10A5,SAMN29939553,PRJNA607328,GCA_024507895.1,Complete,4.09055,43.8,chromosome:NZ_CP101930.1/CP101930.1,,1,3962,2022-08-03T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/507/895/GCF_024507895.1_ASM2450789v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,BGSC 10A5,SAMN29939554,PRJNA607328,GCA_024507835.1,Complete,4.09055,43.8,chromosome:NZ_CP101936.1/CP101936.1,,1,3962,2022-08-03T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/507/835/GCF_024507835.1_ASM2450783v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,ELA2001105,SAMN17848993,PRJNA701127,GCA_020311615.1,Complete,4.08968,43.8,chromosome:NZ_CP071043.1/CP071043.1,,1,4005,2021-10-06T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/311/615/GCA_020311615.1_ASM2031161v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/311/615/GCF_020311615.1_ASM2031161v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM101393,SAMN09759286,PRJNA438180,GCA_009914155.1,Complete,4.08917,43.8,chromosome:NZ_CP031693.1/CP031693.1,,1,4009,2020-01-22T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/914/155/GCF_009914155.1_ASM991415v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,PK5_52,SAMN08362830,PRJNA398615,GCA_023521175.1,Complete,4.08863,43.8,chromosome:NZ_CP026034.1/CP026034.1,,1,3952,2022-05-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/521/175/GCA_023521175.1_ASM2352117v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/521/175/GCF_023521175.1_ASM2352117v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,CGMCC63528,SAMN02903557,PRJNA254928,GCA_001742355.1,Contig,4.0886,43.7,,JWHO01,52,4100,2016-09-22T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/742/355/GCF_001742355.1_ASM174235v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,MB9_B6,SAMN13190555,PRJNA587401,GCA_009662375.1,Complete,4.08772,43.8,chromosome:NZ_CP045818.1/CP045818.1,,1,4006,2019-11-14T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/662/375/GCF_009662375.1_ASM966237v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,PK5_17,SAMN08362827,PRJNA398615,GCA_023521595.1,Complete,4.08615,43.8,chromosome:NZ_CP026037.1/CP026037.1,,1,3981,2022-05-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/521/595/GCA_023521595.1_ASM2352159v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/521/595/GCF_023521595.1_ASM2352159v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,4ZT,SAMN30885125,PRJNA881054,GCA_025449235.1,Complete,4.08556,43.5,chromosome:NZ_CP104878.1/CP104878.1,,1,4161,2022-09-28T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/449/235/GCF_025449235.1_ASM2544923v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,YPS-32,SAMN20599517,PRJNA752499,GCA_019599105.1,Complete,4.08479,43.9,chromosome:NZ_CP080629.1/CP080629.1,,1,4045,2021-08-15T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/599/105/GCA_019599105.1_ASM1959910v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/599/105/GCF_019599105.1_ASM1959910v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,Fad 109,SAMN10779587,PRJNA515923,GCA_007845115.1,Scaffold,4.08411,43.4,,SDKE01,6,4072,2019-08-05T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/845/115/GCF_007845115.1_ASM784511v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,GR2.1,SAMN14987718,PRJNA634250,GCA_013332455.1,Contig,4.08406,43.6,,JABMIX01,22,3988,2020-06-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/332/455/GCA_013332455.1_ASM1333245v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/332/455/GCF_013332455.1_ASM1333245v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,TH016,SAMN17131857,PRJNA687030,GCA_016411905.1,Contig,4.08376,43.5,,JAEKJM01,54,4085,2020-12-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/411/905/GCA_016411905.1_ASM1641190v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/411/905/GCF_016411905.1_ASM1641190v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,MENO2,SAMN09874175,PRJNA487139,GCA_009497795.1,Complete,4.08369,43.8,chromosome:NZ_CP031783.1/CP031783.1,,1,3967,2019-11-04T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/497/795/GCF_009497795.1_ASM949779v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,PK3_9,SAMN08362834,PRJNA398615,GCA_023520855.1,Complete,4.08341,43.8,chromosome:NZ_CP026030.1/CP026030.1,,1,3941,2022-05-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/520/855/GCA_023520855.1_ASM2352085v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/520/855/GCF_023520855.1_ASM2352085v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,P5_B1,SAMN13190557,PRJNA587401,GCA_009662355.1,Complete,4.08325,43.8,chromosome:NZ_CP045817.1/CP045817.1,,1,3985,2019-11-14T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/662/355/GCF_009662355.1_ASM966235v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SEM-2,SAMN07108765,PRJNA386600,GCA_006454465.1,Scaffold,4.08303,43.6,,NGUK01,20,4093,2019-06-24T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/454/465/GCF_006454465.1_ASM645446v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,G25-31,SAMN03651926,PRJNA283518,GCA_015880865.1,Scaffold,4.08156,43.7,,LDFA01,27,3915,2020-12-08T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/880/865/GCA_015880865.1_ASM1588086v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/880/865/GCF_015880865.1_ASM1588086v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS6190,SAMEA8103454,PRJEB43128,GCA_905319565.1,Contig,4.08136,43.7,,CAJNQT01,63,4113,2021-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/319/565/GCA_905319565.1_NRS6190,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/319/565/GCF_905319565.1_NRS6190
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,CRN 1,SAMN14531560,PRJNA622881,GCA_013267115.1,Scaffold,4.08038,43.8,,JABRUZ01,39,3965,2020-06-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/267/115/GCA_013267115.1_ASM1326711v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/267/115/GCF_013267115.1_ASM1326711v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,TNC1(2019),SAMN13927442,PRJNA603289,GCA_010614785.1,Contig,4.08019,43.7,,JAAEBK01,15,4065,2020-02-14T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/614/785/GCA_010614785.1_ASM1061478v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/614/785/GCF_010614785.1_ASM1061478v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,PS-218,SAMN08637098,PRJNA437002,GCA_018122455.1,Scaffold,4.08012,43.8,,VBRR01,102,3974,2021-04-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/122/455/GCA_018122455.1_ASM1812245v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/122/455/GCF_018122455.1_ASM1812245v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,BIM B-569G,SAMN17832981,PRJNA700497,GCA_016894165.1,Complete,4.08002,43.9,chromosome:NZ_CP069789.1/CP069789.1,,1,3984,2021-02-16T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/894/165/GCA_016894165.1_ASM1689416v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/894/165/GCF_016894165.1_ASM1689416v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SG6,SAMN03145713,PRJNA265137,GCA_000782835.1,Complete,4.07967,43.8,chromosome:NZ_CP009796.1/CP009796.1,,1,4015,2014-11-14T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/782/835/GCA_000782835.1_ASM78283v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/782/835/GCF_000782835.1_ASM78283v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,GRSW1-B1,SAMN03112592,PRJNA263535,GCA_000982455.1,Contig,4.07888,43.7,,JRXD01,11,4087,2015-04-30T10:43:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/982/455/GCA_000982455.1_ASM98245v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/982/455/GCF_000982455.1_ASM98245v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,G25-40,SAMN03652291,PRJNA283540,GCA_015881035.1,Contig,4.07747,43.7,,LDFK01,22,3912,2020-12-08T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/881/035/GCA_015881035.1_ASM1588103v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/881/035/GCF_015881035.1_ASM1588103v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,MBI 600,SAMN08863465,PRJNA448687,GCA_005160425.1,Complete,4.07674,43.8,chromosome:NZ_CP033205.1/CP033205.1,,1,4035,2019-05-06T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/160/425/GCF_005160425.1_ASM516042v1
Bacillus subtilis Miyagi-4,Bacteria;Terrabacteria group;Firmicutes,Miyagi-4,SAMD00015754,PRJDB496,GCA_000747645.1,Contig,4.0765,43.3,,BALZ01,403,4121,2014-08-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/747/645/GCA_000747645.1_ASM74764v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/645/GCF_000747645.1_ASM74764v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,CH311a_11T,SAMN12612712,PRJNA561254,GCA_008180625.1,Contig,4.07644,43.9,,VTEJ01,19,3903,2019-09-01T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/180/625/GCF_008180625.1_ASM818062v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,PS-196,SAMN08637093,PRJNA437002,GCA_018122465.1,Scaffold,4.07588,43.7,,VBRO01,102,3971,2021-04-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/122/465/GCA_018122465.1_ASM1812246v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/122/465/GCF_018122465.1_ASM1812246v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,PER-URP-17,SAMN10406241,PRJNA504821,GCA_016629605.1,Contig,4.07574,43.8,,RSEX01,2,3973,2021-01-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/629/605/GCA_016629605.1_ASM1662960v1,
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,PS-68,SAMN08637090,PRJNA437002,GCA_018122475.1,Scaffold,4.07493,43.7,,VBRN01,103,4022,2021-04-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/122/475/GCA_018122475.1_ASM1812247v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/122/475/GCF_018122475.1_ASM1812247v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,SYST2,SAMN08637871,PRJNA436554,GCA_002998755.1,Scaffold,4.07449,43.6,,PVRJ01,17,4017,2018-03-14T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/998/755/GCF_002998755.1_ASM299875v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,CRN 7,SAMN14531563,PRJNA622881,GCA_013267025.1,Contig,4.07435,43.8,,JABRVC01,90,3955,2020-06-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/267/025/GCA_013267025.1_ASM1326702v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/267/025/GCF_013267025.1_ASM1326702v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS6099,SAMEA8103426,PRJEB43128,GCA_905310985.1,Contig,4.07401,43.7,,CAJNPQ01,69,4058,2021-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/310/985/GCA_905310985.1_NRS6099,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/310/985/GCF_905310985.1_NRS6099
Bacillus subtilis subsp. natto,Bacteria;Terrabacteria group;Firmicutes,VK161,SAMN11031138,PRJNA524698,GCA_004323065.1,Contig,4.0734,43.3,,SJSU01,95,4083,2019-03-04T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/323/065/GCF_004323065.1_ASM432306v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,PR10,SAMN11535052,PRJNA540403,GCA_005849145.1,Complete,4.07306,43.8,chromosome:NZ_CP040528.1/CP040528.1,,1,3941,2019-05-27T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/849/145/GCF_005849145.1_ASM584914v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,GQJK2,SAMN06618433,PRJNA379713,GCA_002072735.1,Complete,4.07296,43.8,chromosome:NZ_CP020367.1/CP020367.1,,1,3972,2017-03-27T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/072/735/GCF_002072735.1_ASM207273v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,TLO3,SAMN07598856,PRJNA401163,GCA_002290305.1,Complete,4.07294,43.6,chromosome:NZ_CP023257.1/CP023257.1,,1,3986,2017-09-12T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/290/305/GCF_002290305.1_ASM229030v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,NMSX4,SAMN08637881,PRJNA436554,GCA_002998795.1,Scaffold,4.07257,43.6,,PVRK01,13,4016,2018-03-14T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/998/795/GCF_002998795.1_ASM299879v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,ZIM3,SAMN15080915,PRJNA636601,GCA_014219005.1,Scaffold,4.07255,43.7,,JABUKD01,27,3946,2020-08-17T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/219/005/GCA_014219005.1_ASM1421900v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/219/005/GCF_014219005.1_ASM1421900v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,CC120222-01,SAMN02744787,PRJEB20425,GCA_900177305.1,Scaffold,4.07191,43.5,,FWZZ01,19,4130,2017-04-19T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/177/305/GCA_900177305.1_IMG-taxon_2547132509_annotated_assembly,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/177/305/GCF_900177305.1_IMG-taxon_2547132509_annotated_assembly
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,11060,SAMN31136161,PRJNA886616,GCA_025732155.1,Complete,4.07154,43.8,chromosome:NZ_CP107039.1/CP107039.1,,1,3987,2022-10-18T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/732/155/GCF_025732155.1_ASM2573215v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,So1b,SAMN14081047,PRJNA605861,GCA_014171535.1,Complete,4.07057,43.9,chromosome:NZ_CP049924.1/CP049924.1,,1,3982,2020-08-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/171/535/GCA_014171535.1_ASM1417153v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/171/535/GCF_014171535.1_ASM1417153v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,TNC3(2019),SAMN13927444,PRJNA603289,GCA_010614715.1,Contig,4.07025,43.7,,JAAEBI01,18,4045,2020-02-14T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/614/715/GCA_010614715.1_ASM1061471v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/614/715/GCF_010614715.1_ASM1061471v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,RS-D-2,SAMN15703853,PRJNA650388,GCA_014498995.1,Contig,4.07008,43.7,,JACJGD01,72,4001,2020-09-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/498/995/GCA_014498995.1_ASM1449899v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/498/995/GCF_014498995.1_ASM1449899v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,FH1,SAMN12179489,PRJNA552168,GCA_012028945.1,Scaffold,4.06876,43.7,,VIOH01,73,3970,2020-04-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/028/945/GCA_012028945.1_ASM1202894v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/028/945/GCF_012028945.1_ASM1202894v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,BS-Z15,SAMN09582630,PRJNA479656,GCA_003327665.1,Scaffold,4.0687,44,,QOCJ01,7,3917,2018-07-18T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/327/665/GCF_003327665.1_ASM332766v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,ABP1,SAMN10965541,PRJNA523170,GCA_009982935.1,Contig,4.06806,43.9,,SIWZ01,2,3961,2020-01-29T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/982/935/GCF_009982935.1_ASM998293v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,RP16,SAMN29537102,PRJNA856254,GCA_024259785.1,Contig,4.06756,43.7,,JANBZW01,13,4047,2022-07-13T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/259/785/GCF_024259785.1_ASM2425978v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,GL120224-02,SAMN02744790,PRJEB22429,GCA_900215365.1,Scaffold,4.06722,43.5,,OBED01,27,4149,2017-09-06T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/215/365/GCA_900215365.1_IMG-taxon_2545824506_annotated_assembly,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/215/365/GCF_900215365.1_IMG-taxon_2545824506_annotated_assembly
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,ge28,SAMN07212162,PRJNA390048,GCA_002202055.1,Complete,4.06543,43.8,chromosome:NZ_CP021903.1/CP021903.1,,1,3980,2017-06-20T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/202/055/GCF_002202055.1_ASM220205v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,TH035,SAMN17131858,PRJNA687030,GCA_016411915.1,Contig,4.0652,43.5,,JAEKJN01,25,3956,2020-12-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/411/915/GCA_016411915.1_ASM1641191v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/411/915/GCF_016411915.1_ASM1641191v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,CBMAI 1302,SAMN18155319,PRJNA707005,GCA_017817855.1,Scaffold,4.0649,43.5,,JAFNJL01,26,4059,2021-04-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/817/855/GCA_017817855.1_ASM1781785v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/817/855/GCF_017817855.1_ASM1781785v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,YBS29,SAMN24891510,PRJNA796512,GCA_023518255.2,Contig,4.06408,43.6,,JANTOL01,49,4065,2022-08-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/518/255/GCA_023518255.2_ASM2351825v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/518/255/GCF_023518255.2_ASM2351825v2
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,BSP2,SAMN05201374,PRJNA324382,GCA_002865705.1,Contig,4.06356,43.6,,LZOV01,85,4037,2018-01-08T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/865/705/GCF_002865705.1_ASM286570v1
