#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","n/a","SAMEA72816418","PRJEB19211","GCA_900162215.1","Contig",3.16335,37.9,,"FUJA01",40,3167,"2017-02-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/162/215/GCA_900162215.1_17A02","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/162/215/GCF_900162215.1_17A02"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","n/a","SAMEA72831418","PRJEB19211","GCA_900162235.1","Contig",3.10087,37.9,,"FUJS01",28,3082,"2017-02-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/162/235/GCA_900162235.1_27F01","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/162/235/GCF_900162235.1_27F01"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","n/a","SAMEA72805168","PRJEB19211","GCA_900162245.1","Contig",3.10072,37.9,,"FUIL01",28,3082,"2017-02-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/162/245/GCA_900162245.1_15A07","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/162/245/GCF_900162245.1_15A07"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","n/a","SAMEA72834418","PRJEB19211","GCA_900162415.1","Contig",3.10072,37.9,,"FUKE01",28,3081,"2017-02-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/162/415/GCA_900162415.1_31H06","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/162/415/GCF_900162415.1_31H06"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","n/a","SAMEA72828418","PRJEB19211","GCA_900162535.1","Contig",3.10179,37.9,,"FUJM01",26,3081,"2017-02-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/162/535/GCA_900162535.1_25F07","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/162/535/GCF_900162535.1_25F07"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","n/a","SAMEA72810418","PRJEB19211","GCA_900162595.1","Contig",3.10148,37.9,,"FUIQ01",26,3081,"2017-02-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/162/595/GCA_900162595.1_15I05","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/162/595/GCF_900162595.1_15I05"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","N11-1848","SAMN08995132","PRJNA215355","GCA_003268755.1","Contig",3.03623,37.9,,"QEMB01",33,3010,"2018-06-27T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/268/755/GCF_003268755.1_ASM326875v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN044753","SAMN04417982","PRJNA304956","GCA_002525225.1","Contig",3.0063,37.9,,"NYDX01",28,2977,"2017-10-04T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/525/225/GCF_002525225.1_ASM252522v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN046003","SAMN04600051","PRJNA304956","GCA_002445865.1","Scaffold",2.90921,37.9,,"NXTR01",14,2876,"2017-10-04T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/445/865/GCF_002445865.1_ASM244586v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN044738","SAMN04417997","PRJNA304956","GCA_002525445.1","Contig",3.02633,37.8,,"NYEK01",22,3002,"2017-10-04T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/525/445/GCF_002525445.1_ASM252544v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FDA00008712","SAMN03278635","PRJNA302599","GCA_001555655.1","Contig",2.9586,37.9,,"LNPN01",19,2910,"2016-02-09T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/555/655/GCF_001555655.1_ASM155565v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN045791","SAMN04599893","PRJNA304956","GCA_002528575.1","Scaffold",3.05716,37.9,,"NXZS01",25,3022,"2017-10-04T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/528/575/GCF_002528575.1_ASM252857v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","N14-0261","SAMN08995137","PRJNA215355","GCA_003265045.1","Contig",3.02443,37.9,,"QELW01",33,2978,"2018-06-26T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/265/045/GCF_003265045.1_ASM326504v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","n/a","SAMEA72814168","PRJEB19211","GCA_900162445.1","Contig",3.27759,37.7,,"FUIR01",48,3253,"2017-02-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/162/445/GCA_900162445.1_16J08","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/162/445/GCF_900162445.1_16J08"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN044754","SAMN04417981","PRJNA304956","GCA_002525175.1","Contig",3.05887,37.8,,"NYDW01",34,3018,"2017-10-04T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/525/175/GCF_002525175.1_ASM252517v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN044744","SAMN04417991","PRJNA304956","GCA_002525365.1","Contig",2.92579,37.8,,"NYEE01",63,2875,"2017-10-04T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/525/365/GCF_002525365.1_ASM252536v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","V2158","SAMN08321093","PRJNA428764","GCA_002878785.1","Scaffold",3.0884,37.8,,"PNPM01",32,3067,"2018-01-13T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/878/785/GCF_002878785.1_ASM287878v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN026604","SAMN04414900","PRJNA215355","GCA_001583315.1","Contig",2.98188,37.9,,"LUEF01",180,2883,"2016-03-08T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/583/315/GCF_001583315.1_CFSAN026604_01.1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-6765","SAMN02741563","PRJNA245909","GCA_000727565.1","Contig",3.10533,37.8,,"JPAC01",37,3053,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/727/565/GCA_000727565.1_ASM72756v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/727/565/GCF_000727565.1_ASM72756v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN049205","SAMN04958300","PRJNA304956","GCA_002445545.1","Scaffold",2.76,37.9,,"NXPO01",21,2679,"2017-10-04T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/445/545/GCF_002445545.1_ASM244554v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-6271","SAMN02741529","PRJNA245909","GCA_000727355.1","Contig",3.0632,37.9,,"JOYU01",26,2984,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/727/355/GCA_000727355.1_ASM72735v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/727/355/GCF_000727355.1_ASM72735v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","2842STDY5753884","SAMEA2383306","PRJEB4909","GCA_900041405.1","Scaffold",3.00134,37.8,,"FFGQ01",12,2933,"2016-02-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/041/405/GCA_900041405.1_12754_5_1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/041/405/GCF_900041405.1_12754_5_1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN049211","SAMN04958306","PRJNA304956","GCA_002445315.1","Scaffold",2.90825,37.8,,"NYIY01",15,2833,"2017-10-04T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/445/315/GCF_002445315.1_CFSAN049211"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","NRRL B-33587","SAMN03277677","PRJNA203445","GCA_001760815.1","Scaffold",2.9061,37.9,,"MKOV01",22,2814,"2016-10-12T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/760/815/GCF_001760815.1_BCW_3883"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","COB863","SAMN17725613","PRJNA698557","GCA_016919125.1","Contig",3.08118,37.8,,"JAFFOC01",25,2982,"2021-02-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/919/125/GCA_016919125.1_ASM1691912v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/919/125/GCF_016919125.1_ASM1691912v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CDPHFDLB-F12M00834","SAMN03462195","PRJNA215355","GCA_002489845.1","Contig",3.02501,37.9,,"NYSG01",27,2968,"2017-10-07T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/489/845/GCF_002489845.1_ASM248984v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","Lm_1318","SAMN17217797","PRJNA689809","GCA_017314405.1","Scaffold",2.96734,37.9,,"JAENTX01",37,2799,"2021-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/314/405/GCA_017314405.1_ASM1731440v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/314/405/GCF_017314405.1_ASM1731440v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","2842STDY5753886","SAMEA2383308","PRJEB4909","GCA_900032725.1","Scaffold",3.00112,37.8,,"FFEV01",14,2932,"2016-02-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/032/725/GCA_900032725.1_12754_5_3","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/032/725/GCF_900032725.1_12754_5_3"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","Lm_1675","SAMN17217811","PRJNA689809","GCA_017314145.1","Scaffold",2.96552,37.9,,"JAENTN01",30,2801,"2021-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/314/145/GCA_017314145.1_ASM1731414v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/314/145/GCF_017314145.1_ASM1731414v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","Lm_1674","SAMN17217812","PRJNA689809","GCA_017314105.1","Scaffold",2.96538,37.9,,"JAENTM01",33,2804,"2021-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/314/105/GCA_017314105.1_ASM1731410v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/314/105/GCF_017314105.1_ASM1731410v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","MOD1_LS42","SAMN02769665","PRJNA302599","GCA_001481825.1","Contig",3.05213,37.8,,"LNNL01",27,2959,"2015-12-23T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/481/825/GCF_001481825.1_ASM148182v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","Lm_1428","SAMN17217800","PRJNA689809","GCA_017314325.1","Scaffold",2.96556,37.9,,"JAENTU01",36,2804,"2021-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/314/325/GCA_017314325.1_ASM1731432v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/314/325/GCF_017314325.1_ASM1731432v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL R8-5309","SAMN02741478","PRJNA245909","GCA_000726555.1","Contig",3.09747,37.7,,"JOWW01",25,3063,"2014-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/726/555/GCA_000726555.1_ASM72655v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/726/555/GCF_000726555.1_ASM72655v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","NRRL B-33261","SAMN03277736","PRJNA229903","GCA_003608935.1","Contig",2.97969,37.8,,"QOTI01",31,2938,"2018-10-02T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/608/935/GCF_003608935.1_ASM360893v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","PNUSAL001751","SAMN07411319","PRJNA395587","GCA_003418535.1","Contig",2.90992,38,,"PDAG01",58,2806,"2018-08-22T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/418/535/GCF_003418535.1_ASM341853v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","3KSM","SAMN03349770","PRJNA275565","GCA_000951975.1","Scaffold",3.03291,37.9,,"JYNF01",23,2996,"2015-03-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/951/975/GCA_000951975.1_ASM95197v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/951/975/GCF_000951975.1_ASM95197v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN026605","SAMN04414901","PRJNA215355","GCA_001583335.1","Contig",2.89835,37.9,,"LUEE01",55,2802,"2016-03-08T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/583/335/GCF_001583335.1_CFSAN026605_01.1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","2014L-6438","SAMN13941793","PRJNA590944","GCA_014527145.1","Contig",2.88737,37.9,,"JABXLS01",20,2673,"2020-09-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/527/145/GCA_014527145.1_ASM1452714v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/527/145/GCF_014527145.1_ASM1452714v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","PNUSAL000017","SAMN02265448","PRJNA483181","GCA_003607135.1","Contig",2.88578,37.9,,"QXLM01",21,2784,"2018-10-02T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/607/135/GCF_003607135.1_ASM360713v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","L431","SAMN18739406","PRJNA721800","GCA_022683605.1","Contig",2.98427,38,,"JAGSFI01",60,2911,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/683/605/GCA_022683605.1_ASM2268360v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/683/605/GCF_022683605.1_ASM2268360v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","L2146","SAMN21418956","PRJNA762939","GCA_022684295.1","Contig",3.0222,37.8,,"JAJIXE01",45,2957,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/684/295/GCA_022684295.1_ASM2268429v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/684/295/GCF_022684295.1_ASM2268429v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","p981-1","SAMN08471589","PRJNA433177","GCA_003011335.1","Contig",3.13995,37.8,,"PXWO01",24,3085,"2018-03-19T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/011/335/GCF_003011335.1_ASM301133v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM09-00261","SAMEA3540879","PRJEB10778","GCA_001565375.1","Contig",2.91224,37.9,,"CYWN01",31,2874,"2016-01-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/565/375/GCF_001565375.1_LM09-00261_assembly"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","2013L-5759","SAMN13941820","PRJNA590944","GCA_014526615.1","Contig",2.90036,38,,"JABXMT01",20,2689,"2020-09-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/526/615/GCA_014526615.1_ASM1452661v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/526/615/GCF_014526615.1_ASM1452661v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","SLCC98","SAMEA3540903","PRJEB10803","GCA_001565855.1","Contig",2.87522,37.9,,"CYXD01",25,2823,"2016-01-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/565/855/GCF_001565855.1_SLCC98_assembly"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN049237","SAMN04958340","PRJNA304956","GCA_002444995.1","Scaffold",3.05307,37.8,,"NYHZ01",26,3031,"2017-10-04T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/444/995/GCF_002444995.1_CFSAN049237"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","NRRL B-57063","SAMN03277808","PRJNA229903","GCA_001749925.1","Scaffold",2.84477,38.1,,"MJQZ01",15,2760,"2016-09-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/749/925/GCF_001749925.1_ASM174992v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","MOD1_LS276","SAMN02769749","PRJNA302599","GCA_001482015.1","Contig",2.9587,37.8,,"LNNT01",22,2873,"2015-12-23T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/482/015/GCF_001482015.1_ASM148201v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","MOD1_LS651","SAMN02769778","PRJNA302599","GCA_001482035.1","Contig",2.95699,37.8,,"LNNU01",24,2873,"2015-12-23T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/482/035/GCF_001482035.1_ASM148203v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LYJ24890","SAMN18739452","PRJNA721800","GCA_022682455.1","Contig",3.05759,37.8,,"JAGSDB01",64,3015,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/682/455/GCA_022682455.1_ASM2268245v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/682/455/GCF_022682455.1_ASM2268245v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","UTK_C1-0016-E1","SAMN21217732","PRJNA760531","GCA_021029765.1","Contig",2.96627,37.8,,"JAIQYQ01",15,2853,"2021-12-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/029/765/GCA_021029765.1_ASM2102976v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/029/765/GCF_021029765.1_ASM2102976v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","7922","SAMN18868247","PRJNA725037","GCA_019400465.1","Contig",3.01891,37.8,,"JAGVRE01",24,2863,"2021-07-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/400/465/GCA_019400465.1_ASM1940046v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/400/465/GCF_019400465.1_ASM1940046v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","BCW_2376","SAMN03357053","PRJNA203445","GCA_001751825.1","Scaffold",2.81324,37.4,,"MJTD01",21,2740,"2016-09-30T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/751/825/GCF_001751825.1_ASM175182v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM09-01004","SAMEA3540891","PRJEB10791","GCA_001565615.1","Contig",3.04861,37.9,,"CYWZ01",34,3008,"2016-01-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/565/615/GCF_001565615.1_LM09-01004_assembly"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM09-00432","SAMEA3540885","PRJEB10785","GCA_001565495.1","Contig",2.93517,37.8,,"CYWU01",34,2895,"2016-01-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/565/495/GCF_001565495.1_LM09-00432_assembly"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","L1393","SAMN18739453","PRJNA721800","GCA_022683695.1","Contig",3.05662,37.9,,"JAGSFL01",51,3005,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/683/695/GCA_022683695.1_ASM2268369v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/683/695/GCF_022683695.1_ASM2268369v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN044811","SAMN04417924","PRJNA304956","GCA_002524135.1","Scaffold",3.02013,37.8,,"NYBV01",28,2986,"2017-10-04T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/524/135/GCF_002524135.1_ASM252413v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM07-00876","SAMEA3540851","PRJEB10748","GCA_001564835.1","Contig",2.96048,37.9,,"CYVL01",34,2887,"2016-01-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/564/835/GCF_001564835.1_LM07-00876_assembly"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","AL-OM-5-BL1","SAMN12630143","PRJNA561882","GCA_008270905.1","Contig",2.93936,37.8,,"VTJY01",14,2857,"2019-09-03T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/270/905/GCF_008270905.1_ASM827090v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","V2227","SAMN08321094","PRJNA428764","GCA_002878775.1","Scaffold",2.97808,37.9,,"PNPL01",23,2902,"2018-01-13T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/878/775/GCF_002878775.1_ASM287877v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","L1269","SAMN18739471","PRJNA721800","GCA_022683775.1","Contig",2.98777,37.8,,"JAGSFQ01",32,2915,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/683/775/GCA_022683775.1_ASM2268377v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/683/775/GCF_022683775.1_ASM2268377v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","L1381","SAMN18739445","PRJNA721800","GCA_022683675.1","Contig",3.0161,37.9,,"JAGSFM01",49,2974,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/683/675/GCA_022683675.1_ASM2268367v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/683/675/GCF_022683675.1_ASM2268367v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FDA00009740","SAMN04362097","PRJNA302599","GCA_002133055.1","Scaffold",2.95338,37.9,,"MTRD01",22,2878,"2017-05-11T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/133/055/GCF_002133055.1_ASM213305v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","BCW_2418","SAMN03357092","PRJNA203445","GCA_001759065.1","Scaffold",3.06594,37.9,,"MJCQ01",21,3018,"2016-10-12T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/759/065/GCF_001759065.1_ASM175906v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","PNUSAL001833","SAMN04263439","PRJNA302599","GCA_002132985.1","Scaffold",2.90879,37.9,,"MTQY01",22,2810,"2017-05-11T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/132/985/GCF_002132985.1_ASM213298v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","PNUSAL001411","SAMN03567988","PRJNA302599","GCA_002132585.1","Scaffold",2.90243,37.9,,"MTFC01",22,2813,"2017-05-11T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/132/585/GCF_002132585.1_ASM213258v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","BCW_4284","SAMN03358012","PRJNA203445","GCA_001827135.1","Scaffold",3.1269,37.9,,"MJPZ01",36,3101,"2016-09-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/827/135/GCF_001827135.1_ASM182713v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","2021.TE.305806.1.5","SAMN27119435","PRJNA821663","GCA_023285185.1","Scaffold",2.95925,37.8,,"JALIKG01",29,2864,"2022-05-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/285/185/GCA_023285185.1_ASM2328518v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/285/185/GCF_023285185.1_ASM2328518v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN044770","SAMN04417965","PRJNA304956","GCA_002524965.1","Scaffold",2.97663,37.8,,"NYDK01",19,2943,"2017-10-04T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/524/965/GCF_002524965.1_ASM252496v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CDPHFDLB-F14M01297-C4","SAMN03801386","PRJNA288585","GCA_001273535.2","Contig",2.9149,37.9,,"LFVT02",23,2818,"2015-08-21T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/273/535/GCF_001273535.1_ASM127353v2"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN049320","SAMN04958428","PRJNA304956","GCA_002444475.1","Scaffold",3.0485,37.8,,"NYEU01",34,3021,"2017-10-04T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/444/475/GCF_002444475.1_CFSAN049320"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","MOD1_LS1000","SAMN02991386","PRJNA302599","GCA_001482155.1","Contig",2.91038,37.9,,"LNOB01",21,2813,"2015-12-23T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/482/155/GCF_001482155.1_ASM148215v1"
